ts,open,high,low,close,volume,volumeUSD,token,chain,previous_close
2021-12-05 22:00:00,190.755,192.22299999999998,,,57766.045999999995,,SOL,SOL,49237.59
2021-12-05 23:00:00,49237.6,49349.57,48884.77,49337.76,888.84426441,43853584.99483713,BTC,BTC,3.47325
2021-12-05 23:00:00,1.0013,,1.0012,1.0013,2962660.04,2966511.498052,USDT,USDT,210.76
2021-12-05 23:00:00,4149.94,4169.62,4120.01,4167.96,9775.44730812,40743673.362351835,ETH,ETH,16.5087
2021-12-05 23:00:00,190.78799999999998,191.308,187.636,190.74900000000002,58948.395,11244347.397855,SOL,SOL,4167.96
2021-12-06 00:00:00,4167.68,4212.14,4153.06,4203.22,12167.74568108,51143712.00162908,ETH,ETH,190.74900000000002
2021-12-06 00:00:00,49337.76,49597.0,49097.92,49484.22,1512.57395428,74848542.31986146,BTC,BTC,192.023
2021-12-06 00:00:00,190.737,198.09400000000002,189.90200000000002,196.687,116947.399,23002033.067113,SOL,SOL,3.6251
2021-12-06 00:00:00,1.0012,1.0013,1.0012,1.0012,2502592.41,2505595.5208920003,USDT,USDT,196.687
2021-12-06 01:00:00,49484.21,49519.33,48500.0,48822.19,982.83843349,47984324.73915115,BTC,BTC,1654.0400000000004
2021-12-06 01:00:00,196.75799999999998,197.46599999999998,187.583,190.05,105988.194,20143056.269700002,SOL,SOL,0.035758
2021-12-06 01:00:00,4203.22,4209.58,4107.48,4136.87,10997.45578019,45495044.8933946,ETH,ETH,16.066
2021-12-06 01:00:00,1.0013,1.0014,1.0012,1.0014,4701757.72,4708340.180808,USDT,USDT,4136.87
2021-12-06 02:00:00,190.063,193.13400000000001,188.419,192.418,65962.884,12692446.213512002,SOL,SOL,1.0014
2021-12-06 02:00:00,48825.3,49076.79,48351.56,48889.99,1078.80720998,52742873.70785009,BTC,BTC,16.2051
2021-12-06 02:00:00,4136.82,4170.0,4106.0,4149.37,8918.72547026,37007091.90453274,ETH,ETH,210.31
2021-12-06 02:00:00,1.0014,1.0014,1.0011,1.0012,5358092.04,5364521.750448001,USDT,USDT,4149.37
2021-12-06 03:00:00,192.419,194.68400000000003,191.892,192.417,53265.687000000005,10249223.695479002,SOL,SOL,3.7045
2021-12-06 03:00:00,48890.0,,48829.62,48950.49,827.17401201,40490573.20315538,BTC,BTC,213.95
2021-12-06 03:00:00,4149.47,4172.97,4139.47,4154.71,8431.760889300002,35031521.28438361,ETH,ETH,48950.49
2021-12-06 03:00:00,1.0012,1.0014,1.0011,1.0012500000000002,5582397.32,5589375.316650001,USDT,USDT,185.0
2021-12-06 04:00:00,48950.48,49300.0,48893.94,49118.32,714.11743756,35076248.815652095,BTC,BTC,1.0012500000000002
2021-12-06 04:00:00,4155.69,4196.51,4152.44,4174.53,8235.89206769,34380978.51333393,ETH,ETH,49118.32
2021-12-06 04:00:00,192.475,195.47299999999998,191.47799999999998,193.592,47640.389,9222798.187288001,SOL,SOL,16.3616
2021-12-06 04:00:00,1.0013,,1.0011,,16556528.24,,USDT,USDT,214.82
2021-12-06 05:00:00,4174.31,,,4172.24,7918.95370977,33039775.426050786,ETH,ETH,184.843
2021-12-06 05:00:00,1.0012,1.0012,1.0011,1.0012,1782415.62,1784554.5187440002,USDT,USDT,3.6643
2021-12-06 05:00:00,193.46599999999998,196.67,193.465,194.91299999999998,32842.741,6401477.176533,SOL,SOL,210.93
2021-12-06 05:00:00,49115.0,49368.45,,49062.41,819.13207321,40188593.61997904,BTC,BTC,194.91299999999998
2021-12-06 06:00:00,49057.32,,48750.0,48750.0,839.41767456,40921611.6348,BTC,BTC,183.793
2021-12-06 06:00:00,194.91299999999998,,190.582,190.582,46860.328,8930735.030896,SOL,SOL,182.3605
2021-12-06 06:00:00,4172.86,4187.5,4140.02,4140.04,6932.11250429,28699223.05226077,ETH,ETH,205.9
2021-12-06 06:00:00,1.0012,1.0012,1.0011,1.0011,3105843.16,3109259.5874760007,USDT,USDT,3.5943
2021-12-06 07:00:00,48758.4,48829.99,48124.99,48229.77,483.75532302,23331407.965530302,BTC,BTC,1.0011
2021-12-06 07:00:00,4140.03,4158.69,4074.0,4078.98,14548.11322176,59341462.869294606,ETH,ETH,202.82
2021-12-06 07:00:00,190.68200000000002,,187.52,187.78400000000002,46879.632000000005,8803244.815488001,SOL,SOL,4078.98
2021-12-06 07:00:00,1.0012,1.0012,1.0011,1.0011,1794178.5,1796152.0963500002,USDT,USDT,187.78400000000002
2021-12-06 08:00:00,48234.0,48514.73,47800.0,48496.29,698.10966755,33855728.88930839,BTC,BTC,178.676
2021-12-06 08:00:00,4079.11,4082.99,4017.6,4077.18,12671.38734161,51663527.041465454,ETH,ETH,48496.29
2021-12-06 08:00:00,187.78,,183.21,185.3,71948.075,13331978.2975,SOL,SOL,203.47
2021-12-06 08:00:00,1.0012,1.0014,1.0011,1.0013,2862079.27,2865799.9730510004,USDT,USDT,185.3
2021-12-06 09:00:00,48494.71,49488.88,47882.91,48219.21,1082.04057289,52175141.61270322,BTC,BTC,179.188
2021-12-06 09:00:00,1.0013,1.0013,1.0011,1.0012,1884242.17,1886503.2606040002,USDT,USDT,48219.21
2021-12-06 09:00:00,4077.47,4155.33,3994.0,4051.4,17311.83327287,70137161.32170552,ETH,ETH,0.15917
2021-12-06 09:00:00,185.265,,182.11599999999999,184.201,73486.829,13536347.388628999,SOL,SOL,4051.4
2021-12-06 10:00:00,184.13299999999998,,178.08,178.84099999999998,113155.834,20236902.508394,SOL,SOL,15.5607
2021-12-06 10:00:00,4052.06,4073.64,3928.0,3964.84,20307.06269251,80514254.44577135,ETH,ETH,178.84099999999998
2021-12-06 10:00:00,1.0013,1.0013,1.0011,1.0012,3500715.71,3504916.5688520004,USDT,USDT,3964.84
2021-12-06 10:00:00,48218.51,48390.31,47200.0,47485.11,986.35381232,46837119.27693456,BTC,BTC,1.0012
2021-12-06 11:00:00,47488.4,47866.44,47354.81,47536.17,859.65062822,40864498.40367272,BTC,BTC,15.459000000000001
2021-12-06 11:00:00,178.864,181.467,178.0,179.65400000000002,82030.016,14737020.494464003,SOL,SOL,47536.17
2021-12-06 11:00:00,3965.87,,3913.0,3952.37,11491.24948065,45417669.70983664,ETH,ETH,179.65400000000002
2021-12-06 11:00:00,1.0013,,1.0006,1.0011,3357763.95,3361457.4903450008,USDT,USDT,3952.37
2021-12-06 12:00:00,1.0011,1.0013,1.001,1.001,3571175.16,3574746.33516,USDT,USDT,206.34
2021-12-06 12:00:00,47536.16,48788.18,47255.58,48641.73,1175.4181252,57174371.083084606,BTC,BTC,1.001
2021-12-06 12:00:00,179.672,,176.45,182.088,151295.21,27549042.19848,SOL,SOL,48641.73
2021-12-06 12:00:00,3951.79,4082.86,3936.17,4050.08,17190.81843196,69624189.91491255,ETH,ETH,15.8582
2021-12-06 13:00:00,48627.56,48871.9,48361.71,48531.96,655.59167632,31817149.011495188,BTC,BTC,176.765
2021-12-06 13:00:00,1.001,1.0011,1.001,1.0011,1269220.65,1270616.792715,USDT,USDT,174.57299999999998
2021-12-06 13:00:00,182.15599999999998,184.97099999999998,180.09599999999998,182.435,100311.989,18300417.713215,SOL,SOL,15.8586
2021-12-06 13:00:00,4050.07,4092.99,4024.08,4056.19,14286.67942634,57949486.22232605,ETH,ETH,182.435
2021-12-06 14:00:00,48530.81,48746.72,,48357.63,867.63537405,41956790.3932215,BTC,BTC,15.7863
2021-12-06 14:00:00,4058.59,,4021.34,4049.26,12267.87817163,49675828.3652545,ETH,ETH,3.3427
2021-12-06 14:00:00,182.535,184.597,180.0,181.812,66008.984,12001225.399008,SOL,SOL,4049.26
2021-12-06 14:00:00,1.0011,1.0011,1.0009,1.0009,1407265.88,1408532.4192919997,USDT,USDT,181.812
2021-12-06 15:00:00,1.0009,1.001,1.0008,1.0009,2119586.74,2121494.368066,USDT,USDT,3.3548
2021-12-06 15:00:00,48356.03,,47846.01,48236.85,1214.64149438,58590479.56818391,BTC,BTC,1.0009
2021-12-06 15:00:00,4049.26,4075.77,3987.35,4022.7,19431.14965023,78165685.69798021,ETH,ETH,15.9044
2021-12-06 15:00:00,181.82,184.25799999999998,179.489,180.243,101533.681,18300735.264482997,SOL,SOL,4022.7
2021-12-06 16:00:00,180.197,188.655,179.201,188.549,124156.615,23409605.601635,SOL,SOL,3.4887
2021-12-06 16:00:00,48240.36,,,48982.43,1228.78331607,60188792.764566645,BTC,BTC,16.4746
2021-12-06 16:00:00,1.0009,1.001,1.0008,1.001,4994030.63,4999024.660629999,USDT,USDT,48982.43
2021-12-06 16:00:00,4023.08,4134.21,4005.03,4130.92,20763.81043712,85773639.81090775,ETH,ETH,1.001
2021-12-06 17:00:00,1.001,,1.0005,1.001,5951728.01,5957679.7380099995,USDT,USDT,213.07
2021-12-06 17:00:00,48991.11,49259.46,,49186.6,1557.97097621,76631295.21845078,BTC,BTC,179.546
2021-12-06 17:00:00,4130.71,,4100.42,4174.25,21687.36062268,90528465.079222,ETH,ETH,16.621
2021-12-06 17:00:00,188.53,190.97099999999998,186.893,188.50400000000002,97558.37599999999,18390144.109504,SOL,SOL,217.05
2021-12-06 18:00:00,188.515,192.333,187.98,188.31799999999998,83707.391,15763608.458338,SOL,SOL,188.50400000000002
2021-12-06 18:00:00,1.001,1.0013,1.0009,1.0009,9046766.26,9054908.349634,USDT,USDT,218.54
2021-12-06 18:00:00,49184.51,,48949.0,49010.93,929.56894333,45559038.411720596,BTC,BTC,16.6449
2021-12-06 18:00:00,4174.25,4205.0,4163.3,4180.5,17994.71261376,75226896.08182368,ETH,ETH,3.5147
2021-12-06 19:00:00,188.41400000000002,190.188,,189.91400000000002,63604.032999999996,12079296.323162,SOL,SOL,4180.5
2021-12-06 19:00:00,49010.93,49282.08,48835.26,49228.34,920.01183444,45290655.38983603,BTC,BTC,189.91400000000002
2021-12-06 19:00:00,1.0009,1.001,1.0005,1.001,3411603.94,3415015.54394,USDT,USDT,218.62
2021-12-06 19:00:00,4180.26,4193.83,4155.0,4189.52,13858.95448748,58062367.004387215,ETH,ETH,1.001
2021-12-06 20:00:00,4189.69,,4189.69,4200.0,13933.566998100001,58520981.39202,ETH,ETH,218.14
2021-12-06 20:00:00,49228.35,49416.55,49117.93,49155.17,870.50027664,42789589.083286226,BTC,BTC,16.5897
2021-12-06 20:00:00,1.001,1.0011,1.0009,1.0011,2871004.57,2874162.6750270003,USDT,USDT,3.5542
2021-12-06 20:00:00,189.96900000000002,,187.351,187.701,59336.82,11137580.450819999,SOL,SOL,1.0011
2021-12-06 21:00:00,1.0011,1.0012,1.001,1.0011,4408968.05,4413817.914855001,USDT,USDT,187.701
2021-12-06 21:00:00,49160.07,49293.6,48823.63,48889.68,648.35988144,31698107.12843954,BTC,BTC,177.86700000000002
2021-12-06 21:00:00,4200.11,4238.24,4188.43,4205.22,14879.02562235,62569576.12761867,ETH,ETH,16.6079
2021-12-06 21:00:00,187.72299999999998,191.9,187.72299999999998,188.24400000000003,95438.168,17965662.496992003,SOL,SOL,4205.22
2021-12-06 22:00:00,48889.68,,48835.42,50116.68,1155.78287397,57924000.444234826,BTC,BTC,188.24400000000003
2021-12-06 22:00:00,1.001,1.0012,1.001,1.0011,6797868.64,6805346.295504,USDT,USDT,223.73
2021-12-06 22:00:00,188.2,195.437,188.142,192.56,166584.49800000002,32077510.934880003,SOL,SOL,1.0011
2021-12-06 22:00:00,4205.51,4357.6,4204.59,4324.39,24244.26254629,104841646.51255102,ETH,ETH,192.56
2021-12-06 23:00:00,1.0011,,1.0009,1.0012,3973893.21,3978661.8818520005,USDT,USDT,17.2735
2021-12-06 23:00:00,50117.19,51062.03,50116.69,50874.99,1473.0182101,74939786.7086554,BTC,BTC,3.7679
2021-12-06 23:00:00,192.606,,192.605,196.71599999999998,120701.25099999999,23743867.291715994,SOL,SOL,186.38099999999997
2021-12-06 23:00:00,4324.4,4380.8,4323.6,4352.200000000001,16988.76198403,73938489.90689537,ETH,ETH,225.27
2021-12-07 00:00:00,1.0012,1.0012,1.0011,1.0012,2410286.81,2413179.1541720005,USDT,USDT,4352.200000000001
2021-12-07 00:00:00,4340.26,4363.84,4309.41,4354.22,14042.32045687,61143352.579712495,ETH,ETH,17.3086
2021-12-07 00:00:00,196.76,197.324,193.22099999999998,193.75099999999998,92330.67800000001,17889161.193178,SOL,SOL,223.53
2021-12-07 00:00:00,50875.0,,50356.48,50529.56,1013.62482928,51218016.62859351,BTC,BTC,3.715
2021-12-07 01:00:00,193.72099999999998,197.09799999999998,193.421,195.2595,78977.829,15421171.4016255,SOL,SOL,50529.56
2021-12-07 01:00:00,4354.09,4372.21,4330.62,4348.43,10622.53418376,46191346.3206875,ETH,ETH,3.7829
2021-12-07 01:00:00,50529.56,50849.36,50426.33,50713.78,523.25255584,26536115.001307476,BTC,BTC,185.09799999999998
2021-12-07 01:00:00,1.0012,1.0012,1.0006,1.0011,4218667.6,4223308.1343600005,USDT,USDT,50713.78
2021-12-07 02:00:00,4348.2,4392.44,4322.58,4343.34,13125.05402782,57006572.161191724,ETH,ETH,225.78
2021-12-07 02:00:00,50713.78,51500.0,50431.0,50690.21,919.40791727,46604980.40207893,BTC,BTC,225.52
2021-12-07 02:00:00,1.0012,1.0012,,,3492174.1,,USDT,USDT,17.2594
2021-12-07 02:00:00,196.942,198.3,194.0,195.109,94102.744,18360292.279096004,SOL,SOL,182.99599999999998
2021-12-07 03:00:00,4343.47,4357.35,4312.0,4318.33,9958.55279568,43004317.294168815,ETH,ETH,195.109
2021-12-07 03:00:00,50690.22,50947.88,50619.22,50706.18,512.52462945,25988166.115325004,BTC,BTC,4318.33
2021-12-07 03:00:00,195.072,,193.782,194.263,56031.15900000001,10884781.040817002,SOL,SOL,181.032
2021-12-07 03:00:00,1.0012,1.0012,,1.0011,3969124.17,3973490.2065870003,USDT,USDT,17.1457
2021-12-07 04:00:00,194.19400000000002,196.25,193.827,195.658,58573.449,11460363.884442,SOL,SOL,224.45
2021-12-07 04:00:00,4317.79,4354.72,4316.0,4345.0,9642.89003313,41898357.19394985,ETH,ETH,183.09
2021-12-07 04:00:00,50713.66,51070.0,,51014.13,504.78283367,25751057.098609757,BTC,BTC,3.775
2021-12-07 04:00:00,1.001,1.0012,1.001,1.0011,8323588.55,8332744.497405001,USDT,USDT,17.1471
2021-12-07 05:00:00,195.65200000000002,197.266,194.923,196.503,69794.868,13714900.946603999,SOL,SOL,17.0691
2021-12-07 05:00:00,1.0011,1.0013,1.001,1.0012,5929647.38,5936762.956856,USDT,USDT,183.65099999999998
2021-12-07 05:00:00,51014.14,51285.92,50883.79,50995.41,495.16282979,25251031.521901265,BTC,BTC,1.0012
2021-12-07 05:00:00,4344.99,4369.5,,4354.63,8569.30897493,37316169.94149943,ETH,ETH,50995.41
2021-12-07 06:00:00,50991.98,51287.08,50900.02,50943.63,389.94630498,19865280.280768275,BTC,BTC,224.97
2021-12-07 06:00:00,1.0012,1.0012,1.0011,1.0012,1996588.19,1998984.0958280002,USDT,USDT,50943.63
2021-12-07 06:00:00,196.571,198.0,196.07,197.218,63081.426,12440792.672867998,SOL,SOL,184.231
2021-12-07 06:00:00,4354.63,4371.66,4339.62,4350.02,7108.00056291,30919944.60866976,ETH,ETH,226.27
2021-12-07 07:00:00,50941.5,51272.83,50936.05,512.25,312.47185651,160063.7084972475,BTC,BTC,16.9817
2021-12-07 07:00:00,1.0012,1.0012,1.0011,1.0012,2799882.64,2803242.499168,USDT,USDT,1706.66
2021-12-07 07:00:00,197.22299999999998,200.229,197.22299999999998,20010.0,83521.234,1671259892.34,SOL,SOL,1.0012
2021-12-07 07:00:00,4350.15,4375.0,4348.28,4368.63,4148.47570159,18123155.404237125,ETH,ETH,20010.0
2021-12-07 08:00:00,1.0012,,1.0011,1.0011,2565299.98,2568121.8099780004,USDT,USDT,227.76
2021-12-07 08:00:00,200.095,201.36,198.607,199.718,55193.585,11023152.40903,SOL,SOL,1.0011
2021-12-07 08:00:00,51224.99,51398.26,50883.34,5097338.0,443.37996944,2260057566.665351,BTC,BTC,199.718
2021-12-07 08:00:00,4368.63,4390.49,4340.48,4357.42,4422.72746628,19271681.116117798,ETH,ETH,186.34900000000002
2021-12-07 09:00:00,1.0011,1.0012,1.001,1.0011,2444070.74,2446759.2178140003,USDT,USDT,229.51
2021-12-07 09:00:00,50965.02,51322.01,50886.5,51275.46,382.34921109,19605131.67927685,BTC,BTC,17.5764
2021-12-07 09:00:00,199.65599999999998,,199.33,203.748,63500.06,12938010.224879999,SOL,SOL,191.736
2021-12-07 09:00:00,4357.43,4432.22,4350.45,4414.44,7938.96289151,35046075.3467974,ETH,ETH,203.748
2021-12-07 10:00:00,1.0011,1.0012,,1.0011,2090853.43,2093153.368773,USDT,USDT,228.81
2021-12-07 10:00:00,203.701,204.199,201.5,202.11700000000002,43380.349,8767905.998833,SOL,SOL,3.8837
2021-12-07 10:00:00,4414.41,4428.15,,4399.86,3829.00505634,16847086.18718811,ETH,ETH,202.11700000000002
2021-12-07 10:00:00,51271.51,51591.76,51114.22,51326.18,651.12267423,33419639.579610344,BTC,BTC,4399.86
2021-12-07 11:00:00,1.0011,1.0012,1.0011,1.0011,1424553.32,1426120.3286520003,USDT,USDT,51326.18
2021-12-07 11:00:00,51326.19,51449.85,,51377.26,288.25957324,14809987.041840523,BTC,BTC,228.41
2021-12-07 11:00:00,202.24900000000002,,200.574,202.33700000000002,32949.586,6666920.382482002,SOL,SOL,3.8548
2021-12-07 11:00:00,4399.91,4410.86,4380.1,4406.51,4439.20548153,19561403.34641676,ETH,ETH,202.33700000000002
2021-12-07 12:00:00,1.0011,1.0013,1.0011,1.0012,1428613.92,1430328.256704,USDT,USDT,4406.51
2021-12-07 12:00:00,202.326,203.685,201.011,203.48,49965.305,10166940.2614,SOL,SOL,229.85
2021-12-07 12:00:00,51377.56,51568.07,51323.77,51525.6,417.12707546,21492722.839321777,BTC,BTC,17.601
2021-12-07 12:00:00,4406.09,4433.99,4392.34,4414.87,5073.76009211,22399991.217853677,ETH,ETH,51525.6
2021-12-07 13:00:00,4414.93,4423.23,,4365.04,9961.74036762,43483395.174276,ETH,ETH,4414.87
2021-12-07 13:00:00,203.468,,196.622,199.585,90517.75300000001,18065985.732505005,SOL,SOL,4365.04
2021-12-07 13:00:00,51525.59,51610.4,50615.69,50967.13,730.01379388,37206707.93447516,BTC,BTC,199.585
2021-12-07 13:00:00,1.0013,1.0014,1.0012,1.0013,2357056.45,2360120.6233850005,USDT,USDT,226.27
2021-12-07 14:00:00,4365.04,4382.67,4337.32,4346.14,7326.42246467,31841657.73060088,ETH,ETH,17.2645
2021-12-07 14:00:00,1.0013,,1.001,1.0011,3148579.15,3152042.587065,USDT,USDT,3.8279
2021-12-07 14:00:00,50973.17,51145.76,50873.24,50974.97,490.11086805,24983386.79552271,BTC,BTC,1.0011
2021-12-07 14:00:00,199.645,200.95,197.517,198.40099999999998,91648.509,18183155.834109,SOL,SOL,50974.97
2021-12-07 15:00:00,198.373,,198.033,199.515,109271.974,21801397.89261,SOL,SOL,17.4657
2021-12-07 15:00:00,50974.97,51653.52,50898.57,51536.02,853.42889398,43982328.548731156,BTC,BTC,199.515
2021-12-07 15:00:00,4345.69,4406.38,4336.56,4404.7,9924.18439495,43713055.00443626,ETH,ETH,0.038411
2021-12-07 15:00:00,1.0011,,1.001,1.001,3188825.37,3192014.19537,USDT,USDT,194.785
2021-12-07 16:00:00,199.55700000000002,200.166,197.0,198.583,153913.258,30564556.513414,SOL,SOL,17.5716
2021-12-07 16:00:00,4405.21,4423.33,4356.63,4392.65,14715.77999008,64641270.973424904,ETH,ETH,198.583
2021-12-07 16:00:00,51536.01,51995.0,,51800.41,1070.8518146,55470563.045523986,BTC,BTC,3.8927
2021-12-07 16:00:00,1.0011,1.0011,1.001,1.001,3037163.6,3040200.7635999997,USDT,USDT,228.72
2021-12-07 17:00:00,1.0011,1.0011,1.0009,1.0009,2673143.47,2675549.299123,USDT,USDT,192.4
2021-12-07 17:00:00,4391.93,,4325.08,4361.61,9342.99386976,40750495.49228391,ETH,ETH,1.0009
2021-12-07 17:00:00,51801.21,51929.94,51150.0,51400.0,804.6416684999999,41358581.7609,BTC,BTC,4361.61
2021-12-07 17:00:00,198.428,199.13,,197.014,85322.992,16809823.945888,SOL,SOL,51400.0
2021-12-07 18:00:00,51400.0,51419.14,50900.85,51055.32,642.80539636,32818635.20888664,BTC,BTC,226.72
2021-12-07 18:00:00,197.093,197.8,194.345,19698.9,63690.844000000005,1254639566.8716002,SOL,SOL,190.56
2021-12-07 18:00:00,4361.33,4362.24,,4325.88,9826.78578205,42509496.07885445,ETH,ETH,3.9766
2021-12-07 18:00:00,1.001,1.0011,1.0009,1.0011,4891885.16,4897266.2336760005,USDT,USDT,17.1985
2021-12-07 19:00:00,4325.79,4339.18,4307.63,4316.94,6396.68181369,27614091.588790905,ETH,ETH,1.0011
2021-12-07 19:00:00,197.00400000000002,197.89,194.305,195.238,75166.87299999999,14675429.950774,SOL,SOL,17.1108
2021-12-07 19:00:00,1.0011,1.0011,1.0009,1.001,3184491.96,3187676.4519599997,USDT,USDT,195.238
2021-12-07 19:00:00,51057.39,,50961.99,50976.21,497.26937219,25348907.9433256,BTC,BTC,226.15
2021-12-07 20:00:00,4316.94,4331.89,4284.01,4317.66,5627.17843955,24296243.261307452,ETH,ETH,50976.21
2021-12-07 20:00:00,50976.21,51237.89,50722.57,50925.3,586.64057174,29874847.108031027,BTC,BTC,4.0553
2021-12-07 20:00:00,1.001,1.0011,,,2432978.92,,USDT,USDT,17.0395
2021-12-07 20:00:00,195.273,,193.76,194.463,44805.809,8713072.035567,SOL,SOL,
2021-12-07 21:00:00,194.521,,,192.666,78144.317,15055752.979121998,SOL,SOL,194.463
2021-12-07 21:00:00,4317.67,4334.22,4264.0,4299.110000000001,13781.31584661,59247392.76931952,ETH,ETH,192.666
2021-12-07 21:00:00,50928.55,,50189.0,50472.66,970.2666879000001,48971940.64770282,BTC,BTC,4299.110000000001
2021-12-07 21:00:00,1.001,1.001,1.0008,1.0009,1997537.74,1999335.5239659997,USDT,USDT,3.9254
2021-12-07 22:00:00,192.78400000000002,194.68099999999998,191.331,191.77700000000002,78153.659,14988074.262043001,SOL,SOL,223.06
2021-12-07 22:00:00,4288.15,4327.83,4275.68,4291.61,11489.82419669,49309844.42075677,ETH,ETH,191.77700000000002
2021-12-07 22:00:00,1.0008,1.0009,1.0007,1.0007,2121274.56,2122759.452192,USDT,USDT,4291.61
2021-12-07 22:00:00,50473.87,,50400.01,50529.21,631.21912794,31895003.871697128,BTC,BTC,1.0007
2021-12-07 23:00:00,1.0007,1.0008,1.0007,1.0007,2154927.43,2156435.879201,USDT,USDT,184.077
2021-12-07 23:00:00,50529.22,50650.78,,50285.87,526.27604034,26464248.548651997,BTC,BTC,1.0007
2021-12-07 23:00:00,4291.62,4310.42,4261.39,4272.9,5858.28186302,25031852.572498154,ETH,ETH,50285.87
2021-12-07 23:00:00,191.78799999999998,,,189.61700000000002,59944.55,11366505.737350002,SOL,SOL,4272.9
2021-12-08 00:00:00,4273.56,4318.19,4260.0,4289.094999999999,5177.19225047,22205469.39552962,ETH,ETH,187.09900000000002
2021-12-08 00:00:00,50278.4,50760.6,50185.11,50625.48,464.02049987,23491260.53575869,BTC,BTC,4289.094999999999
2021-12-08 00:00:00,189.537,,188.06,190.36599999999999,58521.706,11140543.084396,SOL,SOL,17.1493
2021-12-08 00:00:00,1.0007,1.0009,1.0007,1.0008,1473165.7,1474344.23256,USDT,USDT,223.81
2021-12-08 01:00:00,190.417,192.148,187.67700000000002,192.148,69768.216,13405823.167968,SOL,SOL,4.1636
2021-12-08 01:00:00,4310.21,,,4332.85,5584.7782447,24198006.417548396,ETH,ETH,192.148
2021-12-08 01:00:00,1.0009,1.0009,1.0008,1.0009,1867025.16,1868705.4826439996,USDT,USDT,4.1285
2021-12-08 01:00:00,50625.24,,50369.19,50772.76,414.69417924,21055168.035949502,BTC,BTC,22333.0
2021-12-08 02:00:00,4332.58,4347.54,4310.04,4315.88,4978.68974042,21487427.47688387,ETH,ETH,50772.76
2021-12-08 02:00:00,192.162,193.551,190.1,191.095,42229.02099999999,8069754.767994999,SOL,SOL,4315.88
2021-12-08 02:00:00,50772.76,50850.8,50396.56,50470.73,367.8730716,18566822.470994268,BTC,BTC,220.87
2021-12-08 02:00:00,1.0009,1.001,1.0008,1.0009,2097235.94,2099123.452346,USDT,USDT,50470.73
2021-12-08 03:00:00,1.0009,,,1.001,2162407.33,2164569.73733,USDT,USDT,17.3662
2021-12-08 03:00:00,50474.93,50747.78,50357.52,50379.99,307.99091679,15516579.307971032,BTC,BTC,1.001
2021-12-08 03:00:00,4316.17,4339.9,4291.61,4296.24,4437.67655787,19065323.534983408,ETH,ETH,4.1194
2021-12-08 03:00:00,191.09900000000002,192.105,188.421,188.58599999999998,62463.565,11779753.86909,SOL,SOL,17.2924
2021-12-08 04:00:00,188.52599999999998,190.417,186.295,186.757,107372.77,20052616.40689,SOL,SOL,216.98
2021-12-08 04:00:00,50380.0,50516.07,50142.93,50149.19,355.2050742,17813246.7550199,BTC,BTC,181.202
2021-12-08 04:00:00,4296.58,4333.94,4286.01,4298.6,7567.31333587,32528853.105570782,ETH,ETH,50149.19
2021-12-08 04:00:00,1.001,1.001,1.0008,1.001,2130402.32,2132532.7223199997,USDT,USDT,4298.6
2021-12-08 05:00:00,1.001,,,1.0009,2018567.15,2020383.8604349997,USDT,USDT,4.0295
2021-12-08 05:00:00,186.75900000000001,188.832,186.64,188.058,89463.183,16824267.268614,SOL,SOL,1.0009
2021-12-08 05:00:00,4298.58,4326.18,4297.26,4323.32,6395.6407936000005,27650401.755786754,ETH,ETH,4.0701
2021-12-08 05:00:00,50149.18,50451.59,50109.38,50269.3,310.77866807,15622626.09881125,BTC,BTC,17.5782
2021-12-08 06:00:00,1.0008,1.001,,1.001,1820388.37,1822208.75837,USDT,USDT,50269.3
2021-12-08 06:00:00,188.1,189.40599999999998,187.00799999999998,187.972,88544.692,16643922.844624,SOL,SOL,220.02
2021-12-08 06:00:00,4323.33,4346.97,4312.13,4329.55,6318.51366739,27356320.848648373,ETH,ETH,3.9662
2021-12-08 06:00:00,50282.3,50589.68,50178.44,50459.64,319.30980669999997,16112257.894551586,BTC,BTC,17.5844
2021-12-08 07:00:00,1.0009,,1.0009,1.001,1268792.37,1270061.16237,USDT,USDT,50459.64
2021-12-08 07:00:00,50453.04,,50441.81,50663.97,278.14209296,14091782.653462652,BTC,BTC,1.001
2021-12-08 07:00:00,187.915,190.93099999999998,187.828,189.77599999999998,86850.16900000001,16482077.672144,SOL,SOL,17.7476
2021-12-08 07:00:00,4329.11,,4324.16,4371.91,7328.30811265,32038703.52077566,ETH,ETH,221.505
2021-12-08 08:00:00,50664.83,50703.14,50440.96,50529.56,205.21970419,10369661.356050855,BTC,BTC,186.138
2021-12-08 08:00:00,1.0009,1.001,1.0008,1.0009,1423417.82,1424698.896038,USDT,USDT,50529.56
2021-12-08 08:00:00,189.745,190.243,187.981,189.74200000000002,72045.856,13670124.809152002,SOL,SOL,1.0009
2021-12-08 08:00:00,4371.91,4378.71,4346.41,4371.74,4673.61787977,20431842.2297057,ETH,ETH,17.8647
2021-12-08 09:00:00,1.0008,1.0009,1.0008,1.0009,814639.86,815373.0358739999,USDT,USDT,187.35299999999998
2021-12-08 09:00:00,50528.34,,50333.33,50463.61,210.39462865,10617272.486288426,BTC,BTC,18.0968
2021-12-08 09:00:00,4371.18,4390.07,4355.43,4369.58,4566.52795765,19953809.233188286,ETH,ETH,223.12
2021-12-08 09:00:00,189.69400000000002,190.82299999999998,188.90099999999998,189.613,55718.012,10564859.409356,SOL,SOL,4369.58
